episode,train_steps,train_reward,train_loss,eps,train_avg_delay_ms,train_loss_rate,train_throughput,eval_reward,eval_avg_delay_ms,eval_loss_rate,eval_throughput
389,529,291.34,0.127246,0.05,12.8378,0.0,1.48,,,,
390,520,289.56,0.124868,0.05,13.3446,0.0062,1.48,,,,
391,523,288.48,0.133372,0.05,13.4407,0.0062,1.475,,,,
392,525,292.44,0.13411,0.05,13.2323,0.0,1.485,,,,
393,520,297.64,0.127552,0.05,11.5066,0.0,1.51,,,,
394,537,293.22,0.137445,0.05,12.9195,0.0,1.49,,,,
395,528,297.48,0.117273,0.05,11.904,0.0,1.51,,,,
396,535,295.3,0.135664,0.05,12.5833,0.0,1.5,,,,
397,531,293.34,0.123272,0.05,12.3154,0.0,1.49,,,,
398,529,288.28,0.123334,0.05,13.1058,0.0,1.465,,,,
399,529,293.38,0.112114,0.05,12.7685,0.0,1.49,,,,
400,516,286.62,0.120614,0.05,13.2313,0.0093,1.47,299.1,11.0561,0.0,1.515
401,544,289.08,0.126004,0.05,12.6182,0.0062,1.48,,,,
402,524,284.46,0.111018,0.05,13.4642,0.0123,1.465,,,,
403,518,296.66,0.121577,0.05,12.4252,0.0,1.505,,,,
404,538,288.14,0.123507,0.05,13.6905,0.0031,1.47,,,,
405,535,294.28,0.12189,0.05,12.6087,0.0,1.495,,,,
406,548,277.9,0.125938,0.05,14.375,0.0154,1.44,,,,
407,524,293.48,0.117765,0.05,12.5168,0.0,1.49,,,,
408,525,289.42,0.134232,0.05,12.2712,0.0031,1.475,,,,
409,511,292.76,0.130003,0.05,11.5101,0.0031,1.49,,,,
410,510,293.76,0.142513,0.05,12.9362,0.0,1.49,,,,
411,525,288.44,0.133449,0.05,13.8983,0.0062,1.475,,,,
412,522,287.52,0.133686,0.05,13.1695,0.0093,1.475,,,,
413,528,289.36,0.110167,0.05,13.4068,0.0031,1.475,,,,
414,522,293.52,0.135506,0.05,12.047,0.0,1.49,,,,
415,545,277.96,0.128645,0.05,14.7049,0.0154,1.44,,,,
416,542,283.04,0.133714,0.05,14.5017,0.0093,1.455,,,,
417,533,289.22,0.115455,0.05,13.5544,0.0,1.47,,,,
418,516,290.66,0.143796,0.05,11.5152,0.0062,1.485,,,,
419,531,289.34,0.130197,0.05,13.3108,0.0062,1.48,,,,
420,514,295.72,0.136687,0.05,11.8,0.0,1.5,,,,
421,520,282.5,0.118984,0.05,13.8144,0.0123,1.455,,,,
422,530,289.32,0.114747,0.05,12.8305,0.0031,1.475,,,,
423,516,287.68,0.150512,0.05,12.5169,0.0123,1.48,,,,
424,529,285.34,0.119508,0.05,14.1126,0.0093,1.465,,,,
425,507,291.82,0.139469,0.05,12.6936,0.0031,1.485,,,,
426,534,288.22,0.12718,0.05,13.3163,0.0031,1.47,,,,
427,535,287.18,0.134507,0.05,13.8737,0.0031,1.465,,,,
428,536,288.22,0.133629,0.05,13.5763,0.0062,1.475,,,,
429,523,289.42,0.116433,0.05,12.8231,0.0,1.47,,,,
430,515,296.72,0.118149,0.05,12.093,0.0,1.505,,,,
431,544,284.06,0.142734,0.05,13.959,0.0123,1.465,,,,
432,541,284.04,0.117275,0.05,13.9519,0.0062,1.455,,,,
433,526,288.42,0.120618,0.05,13.8305,0.0062,1.475,,,,
434,519,290.52,0.123758,0.05,12.7288,0.0,1.475,,,,
435,509,291.82,0.140515,0.05,11.9463,0.0062,1.49,,,,
436,545,282.98,0.143383,0.05,14.055,0.0093,1.455,,,,
437,513,289.7,0.13032,0.05,12.6858,0.0062,1.48,,,,
438,512,292.74,0.140052,0.05,12.5168,0.0031,1.49,,,,
439,508,282.78,0.152076,0.05,13.2021,0.0154,1.46,,,,
440,516,286.62,0.130065,0.05,13.5204,0.0093,1.47,,,,
441,533,280.28,0.132399,0.05,13.7285,0.0184,1.455,,,,
442,531,293.34,0.121891,0.05,13.1711,0.0,1.49,,,,
443,526,296.5,0.139526,0.05,11.5449,0.0,1.505,,,,
444,531,290.32,0.141762,0.05,13.2264,0.0031,1.48,,,,
445,531,278.28,0.123402,0.05,13.9619,0.0184,1.445,,,,
446,523,289.42,0.137444,0.05,13.0612,0.0,1.47,,,,
447,509,294.8,0.13996,0.05,11.7893,0.0,1.495,,,,
448,523,291.5,0.128571,0.05,12.8114,0.0031,1.485,,,,
449,508,292.78,0.120377,0.05,12.4916,0.0,1.485,,,,
450,539,287.1,0.122028,0.05,14.215,0.0031,1.465,,,,
451,538,287.2,0.129553,0.05,13.7288,0.0093,1.475,,,,
452,538,288.18,0.135002,0.05,13.8136,0.0062,1.475,,,,
453,539,288.16,0.129512,0.05,12.678,0.0062,1.475,,,,
454,511,286.72,0.135165,0.05,12.8741,0.0093,1.47,,,,
455,534,290.26,0.127969,0.05,13.598,0.0031,1.48,,,,
456,532,292.3,0.128816,0.05,13.2323,0.0,1.485,,,,
457,520,291.56,0.139425,0.05,13.0135,0.0031,1.485,,,,
458,520,291.52,0.119865,0.05,13.277,0.0,1.48,,,,
459,517,290.6,0.159061,0.05,12.4493,0.0031,1.48,,,,
460,517,289.62,0.112289,0.05,13.1081,0.0062,1.48,,,,
461,528,287.4,0.136561,0.05,13.8983,0.0093,1.475,,,,
462,519,292.56,0.137732,0.05,12.5926,0.0,1.485,,,,
463,532,293.32,0.124293,0.05,12.9027,0.0,1.49,,,,
464,542,285.08,0.115684,0.05,15.1365,0.0093,1.465,,,,
465,529,290.36,0.134193,0.05,13.3446,0.0031,1.48,,,,
466,520,288.5,0.135752,0.05,12.2789,0.0031,1.47,,,,
467,526,290.42,0.141086,0.05,13.3446,0.0031,1.48,,,,
468,530,293.36,0.146731,0.05,12.2819,0.0,1.49,,,,
469,506,289.84,0.14411,0.05,12.7534,0.0062,1.48,,,,
470,531,287.3,0.122384,0.05,13.7245,0.0062,1.47,,,,
471,510,289.76,0.147981,0.05,12.0439,0.0062,1.48,,,,
472,528,298.5,0.138111,0.05,11.6502,0.0,1.515,,,,
473,523,288.48,0.143898,0.05,14.0847,0.0062,1.475,,,,
474,525,289.46,0.131839,0.05,14.1216,0.0062,1.48,,,,
475,523,294.52,0.131233,0.05,12.1405,0.0,1.495,,,,
476,516,287.6,0.147459,0.05,13.1973,0.0062,1.47,,,,
477,528,292.42,0.1482,0.05,13.2718,0.0031,1.49,,,,
478,514,292.66,0.130312,0.05,11.936,0.0,1.485,,,,
479,529,290.4,0.130122,0.05,12.6094,0.0062,1.485,,,,
480,515,295.7,0.117191,0.05,11.55,0.0,1.5,,,,
481,532,290.34,0.125185,0.05,12.3401,0.0062,1.485,,,,
482,522,289.48,0.121807,0.05,12.9661,0.0031,1.475,,,,
483,536,285.16,0.127663,0.05,14.3493,0.0062,1.46,,,,
484,524,288.42,0.116611,0.05,13.4184,0.0031,1.47,,,,
485,520,290.54,0.11583,0.05,12.7703,0.0031,1.48,,,,
486,526,291.44,0.146878,0.05,12.1886,0.0031,1.485,,,,
487,534,287.24,0.117115,0.05,14.0476,0.0062,1.47,,,,
488,519,285.46,0.131589,0.05,12.8179,0.0031,1.455,,,,
489,509,293.78,0.132036,0.05,12.2819,0.0,1.49,,,,
490,515,289.66,0.136684,0.05,13.1757,0.0062,1.48,,,,
491,510,286.74,0.138097,0.05,12.7721,0.0093,1.47,,,,
492,518,284.54,0.113331,0.05,13.9212,0.0093,1.46,,,,
493,522,289.52,0.128729,0.05,11.8412,0.0062,1.48,,,,
494,533,290.32,0.14226,0.05,12.9966,0.0062,1.485,,,,
495,533,285.18,0.118519,0.05,13.866,0.0031,1.455,,,,
496,535,289.22,0.133936,0.05,13.3729,0.0031,1.475,,,,
497,541,286.08,0.12532,0.05,13.6177,0.0062,1.465,,,,
498,520,292.58,0.119293,0.05,12.0973,0.0031,1.49,,,,
499,520,289.56,0.139447,0.05,13.6993,0.0062,1.48,,,,
500,531,291.34,0.121913,0.05,12.4242,0.0031,1.485,,,,
501,526,287.36,0.141923,0.05,13.3959,0.0031,1.465,,,,
502,522,292.5,0.120905,0.05,12.8283,0.0,1.485,,,,
503,532,289.28,0.135999,0.05,13.7288,0.0031,1.475,,,,
504,516,290.62,0.127482,0.05,13.3953,0.0031,1.48,,,,
505,528,286.34,0.128213,0.05,14.2321,0.0062,1.465,,,,
506,532,288.3,0.136169,0.05,14.322,0.0062,1.475,,,,
507,518,284.54,0.123631,0.05,13.1849,0.0093,1.46,,,,
508,529,295.42,0.139105,0.05,12.5167,0.0,1.5,,,,
509,534,293.28,0.125372,0.05,11.9631,0.0,1.49,,,,
510,529,287.34,0.136222,0.05,13.3333,0.0062,1.47,,,,
511,520,295.6,0.133718,0.05,11.7333,0.0,1.5,,,,
512,523,293.54,0.127172,0.05,12.4415,0.0031,1.495,,,,
513,516,290.62,0.132121,0.05,13.1926,0.0031,1.48,,,,
514,514,296.78,0.14655,0.05,11.3576,0.0031,1.51,,,,
515,512,288.7,0.149993,0.05,12.5424,0.0062,1.475,,,,
516,530,290.3,0.114438,0.05,12.8644,0.0,1.475,,,,
517,533,286.2,0.121394,0.05,14.1438,0.0031,1.46,,,,
518,526,289.44,0.137763,0.05,13.4797,0.0062,1.48,,,,
519,515,292.68,0.111008,0.05,11.4597,0.0031,1.49,,,,
520,533,288.24,0.127403,0.05,13.9966,0.0031,1.47,,,,
521,526,284.38,0.119399,0.05,14.0582,0.0093,1.46,,,,
522,534,290.26,0.132191,0.05,11.8074,0.0031,1.48,,,,
523,541,287.06,0.148189,0.05,14.3345,0.0031,1.465,,,,
524,530,290.3,0.140614,0.05,12.8814,0.0,1.475,,,,
525,524,291.52,0.135481,0.05,12.5336,0.0062,1.49,,,,
526,521,291.54,0.11911,0.05,13.1313,0.0031,1.485,,,,
527,526,289.44,0.136587,0.05,12.7027,0.0062,1.48,,,,
528,520,282.54,0.139233,0.05,13.5959,0.0154,1.46,,,,
529,521,292.56,0.150393,0.05,12.0973,0.0031,1.49,,,,
530,532,291.28,0.143427,0.05,13.0068,0.0,1.48,,,,
531,516,287.6,0.123106,0.05,13.4014,0.0062,1.47,,,,
532,529,288.36,0.118698,0.05,14.0678,0.0062,1.475,,,,
533,520,293.56,0.111482,0.05,13.406,0.0,1.49,,,,
534,515,287.7,0.135682,0.05,12.5507,0.0123,1.48,,,,
535,538,290.18,0.129089,0.05,13.8345,0.0031,1.48,,,,
536,523,288.48,0.129868,0.05,13.8136,0.0062,1.475,,,,
537,524,290.46,0.134516,0.05,12.9223,0.0031,1.48,,,,
538,521,297.62,0.125997,0.05,11.6225,0.0,1.51,,,,
539,522,283.52,0.117334,0.05,13.7713,0.0154,1.465,,,,
540,522,294.54,0.107863,0.05,12.291,0.0,1.495,,,,
541,524,286.42,0.12062,0.05,13.5836,0.0062,1.465,,,,
542,516,283.64,0.13579,0.05,12.4403,0.0154,1.465,,,,
543,522,287.44,0.135829,0.05,12.8157,0.0031,1.465,,,,
544,521,279.46,0.129845,0.05,14.4464,0.0154,1.445,,,,
545,533,286.28,0.12094,0.05,13.0102,0.0093,1.47,,,,
546,528,289.32,0.126616,0.05,12.415,0.0,1.47,,,,
547,537,288.16,0.129023,0.05,12.1939,0.0031,1.47,,,,
548,526,290.5,0.128043,0.05,12.1644,0.0093,1.49,,,,
549,521,291.54,0.130656,0.05,12.4074,0.0031,1.485,,,,
550,518,291.6,0.123535,0.05,13.165,0.0031,1.485,,,,
551,516,292.62,0.128619,0.05,12.9966,0.0,1.485,,,,
552,515,290.64,0.121073,0.05,12.6689,0.0031,1.48,,,,
553,539,289.1,0.135143,0.05,13.6224,0.0,1.47,,,,
554,513,291.7,0.128852,0.05,12.9293,0.0031,1.485,,,,
555,518,289.6,0.134493,0.05,13.7669,0.0062,1.48,,,,
556,512,291.72,0.116636,0.05,12.9293,0.0031,1.485,,,,
557,530,282.26,0.127655,0.05,12.3966,0.0093,1.45,,,,
558,533,290.28,0.140103,0.05,13.8514,0.0031,1.48,,,,
559,513,286.68,0.139373,0.05,13.4694,0.0093,1.47,,,,
560,535,284.28,0.133613,0.05,13.9796,0.0154,1.47,,,,
561,524,288.46,0.11737,0.05,13.0508,0.0062,1.475,,,,
562,540,289.16,0.131026,0.05,13.4459,0.0062,1.48,,,,
563,546,277.9,0.118949,0.05,14.3728,0.0123,1.435,,,,
564,526,287.36,0.129152,0.05,12.5768,0.0031,1.465,,,,
565,540,283.04,0.116865,0.05,14.3966,0.0062,1.45,,,,
566,530,291.36,0.127756,0.05,13.771,0.0031,1.485,,,,
567,525,291.46,0.126855,0.05,13.8215,0.0031,1.485,,,,
568,524,288.42,0.13735,0.05,13.7075,0.0031,1.47,,,,
569,529,288.32,0.131107,0.05,13.9456,0.0031,1.47,,,,
570,522,293.52,0.135411,0.05,13.0705,0.0,1.49,,,,
571,538,284.18,0.115023,0.05,13.7372,0.0123,1.465,,,,
572,530,284.3,0.133959,0.05,13.887,0.0093,1.46,,,,
573,508,291.8,0.118896,0.05,12.4916,0.0031,1.485,,,,
574,524,292.54,0.116704,0.05,12.3244,0.0062,1.495,,,,
575,525,296.52,0.123916,0.05,12.7243,0.0,1.505,,,,
576,533,287.3,0.133155,0.05,14.3559,0.0093,1.475,,,,
577,511,287.74,0.103929,0.05,12.7627,0.0093,1.475,,,,
578,521,289.5,0.128683,0.05,13.9153,0.0031,1.475,,,,
579,524,289.48,0.125916,0.05,13.9358,0.0062,1.48,,,,
580,520,289.56,0.116545,0.05,11.9257,0.0062,1.48,,,,
581,507,291.82,0.136262,0.05,12.7104,0.0031,1.485,,,,
582,533,284.24,0.111934,0.05,12.911,0.0093,1.46,,,,
583,522,286.5,0.124135,0.05,13.5374,0.0093,1.47,,,,
584,519,278.52,0.12864,0.05,13.8754,0.0184,1.445,,,,
585,511,277.7,0.128108,0.05,13.0277,0.0214,1.445,,,,
586,517,291.7,0.13135,0.05,11.8395,0.0093,1.495,,,,
587,524,288.42,0.140764,0.05,12.585,0.0031,1.47,,,,
588,547,288.0,0.131947,0.05,13.9153,0.0062,1.475,,,,
589,532,288.26,0.126272,0.05,13.8435,0.0031,1.47,,,,
590,531,283.26,0.116574,0.05,14.2955,0.0093,1.455,,,,
591,542,290.1,0.132887,0.05,14.1892,0.0031,1.48,,,,
592,529,285.34,0.122291,0.05,13.7543,0.0093,1.465,,,,
593,522,291.52,0.1418,0.05,12.138,0.0031,1.485,,,,
594,545,279.92,0.142407,0.05,14.0451,0.0093,1.44,,,,
595,515,289.62,0.13497,0.05,12.8475,0.0031,1.475,,,,
596,514,296.74,0.11613,0.05,11.7276,0.0,1.505,,,,
597,524,287.44,0.133494,0.05,13.5374,0.0062,1.47,,,,
598,519,285.58,0.121367,0.05,12.6871,0.0123,1.47,,,,
599,560,277.62,0.123326,0.05,14.338,0.0123,1.435,,,,
600,518,289.6,0.141494,0.05,12.7534,0.0062,1.48,299.1,11.0561,0.0,1.515
601,527,286.4,0.118023,0.05,13.7415,0.0093,1.47,,,,
602,530,293.36,0.145528,0.05,12.7517,0.0,1.49,,,,
603,523,291.5,0.120868,0.05,13.5354,0.0031,1.485,,,,
604,531,276.28,0.125298,0.05,14.2535,0.0214,1.44,,,,
605,518,291.6,0.118848,0.05,12.5253,0.0031,1.485,,,,
606,525,291.46,0.142714,0.05,13.4343,0.0031,1.485,,,,
607,516,292.62,0.128582,0.05,13.2155,0.0,1.485,,,,
608,513,289.66,0.124803,0.05,12.7288,0.0031,1.475,,,,
609,524,289.48,0.130195,0.05,13.1926,0.0062,1.48,,,,
610,540,292.14,0.119761,0.05,14.3098,0.0,1.485,,,,
611,514,289.68,0.113676,0.05,12.9392,0.0062,1.48,,,,
612,509,284.76,0.139737,0.05,12.099,0.0123,1.465,,,,
613,510,296.82,0.121723,0.05,11.4286,0.0,1.505,,,,
614,516,285.64,0.134013,0.05,13.4864,0.0123,1.47,,,,
615,536,288.14,0.129368,0.05,14.3345,0.0,1.465,,,,
616,531,289.34,0.1324,0.05,13.8007,0.0062,1.48,,,,
617,530,286.34,0.150774,0.05,14.4558,0.0093,1.47,,,,
618,554,277.82,0.124929,0.05,15.0,0.0184,1.445,,,,
619,548,289.98,0.124854,0.05,13.3615,0.0031,1.48,,,,
620,517,294.72,0.124746,0.05,11.4286,0.0062,1.505,,,,
621,532,289.24,0.131106,0.05,13.8946,0.0,1.47,,,,
622,516,291.64,0.127363,0.05,12.7273,0.0031,1.485,,,,
623,539,290.16,0.138569,0.05,13.0068,0.0031,1.48,,,,
624,536,284.22,0.134059,0.05,13.7201,0.0123,1.465,,,,
625,525,290.44,0.13375,0.05,13.6486,0.0031,1.48,,,,
626,529,290.4,0.141968,0.05,12.5253,0.0062,1.485,,,,
627,510,285.76,0.137528,0.05,12.9592,0.0123,1.47,,,,
628,519,286.52,0.129799,0.05,13.413,0.0062,1.465,,,,
629,516,285.64,0.11656,0.05,13.1463,0.0123,1.47,,,,
630,519,289.58,0.130211,0.05,12.9561,0.0062,1.48,,,,
631,502,288.86,0.135801,0.05,12.7891,0.0031,1.47,,,,
632,519,290.56,0.120778,0.05,13.5473,0.0031,1.48,,,,
633,531,293.34,0.142055,0.05,13.6577,0.0,1.49,,,,
634,524,288.46,0.147819,0.05,13.4068,0.0062,1.475,,,,
635,511,284.72,0.1206,0.05,12.116,0.0123,1.465,,,,
636,513,291.66,0.12021,0.05,12.5169,0.0,1.48,,,,
637,514,286.62,0.119885,0.05,11.8771,0.0062,1.465,,,,
638,517,290.6,0.136585,0.05,13.1757,0.0031,1.48,,,,
639,527,290.4,0.135675,0.05,12.8378,0.0031,1.48,,,,
640,514,285.68,0.148343,0.05,13.7075,0.0123,1.47,,,,
641,521,288.48,0.134362,0.05,12.3469,0.0031,1.47,,,,
642,519,289.54,0.12418,0.05,12.3898,0.0031,1.475,,,,
643,504,284.86,0.123018,0.05,12.628,0.0123,1.465,,,,
644,517,292.68,0.137115,0.05,11.7391,0.0062,1.495,,,,
645,526,291.44,0.144017,0.05,12.7946,0.0031,1.485,,,,
646,524,293.52,0.130536,0.05,11.8395,0.0031,1.495,,,,
647,512,293.72,0.12467,0.05,12.2987,0.0,1.49,,,,
648,526,292.46,0.130752,0.05,12.2651,0.0031,1.49,,,,
649,515,288.64,0.131588,0.05,13.2542,0.0062,1.475,,,,
650,519,291.58,0.131416,0.05,12.8283,0.0031,1.485,,,,
651,517,295.7,0.129294,0.05,12.1096,0.0031,1.505,,,,
652,516,291.6,0.119303,0.05,12.4662,0.0,1.48,,,,
653,526,292.5,0.136533,0.05,12.5585,0.0062,1.495,,,,
654,530,285.32,0.126867,0.05,13.0717,0.0093,1.465,,,,
655,523,287.46,0.113485,0.05,13.1293,0.0062,1.47,,,,
656,525,291.46,0.117329,0.05,12.862,0.0031,1.485,,,,
657,518,291.6,0.118075,0.05,13.1818,0.0031,1.485,,,,
658,546,285.04,0.116543,0.05,14.4218,0.0123,1.47,,,,
659,525,287.42,0.144201,0.05,13.9116,0.0062,1.47,,,,
660,520,291.56,0.138668,0.05,13.5185,0.0031,1.485,,,,
661,517,292.6,0.12424,0.05,13.468,0.0,1.485,,,,
662,522,291.48,0.142615,0.05,13.0068,0.0,1.48,,,,
663,517,294.64,0.116805,0.05,11.8896,0.0,1.495,,,,
664,510,292.74,0.135676,0.05,12.7609,0.0,1.485,,,,
665,525,288.4,0.132464,0.05,12.8741,0.0031,1.47,,,,
666,523,288.44,0.1389,0.05,13.5374,0.0031,1.47,,,,
667,529,279.34,0.129503,0.05,14.1207,0.0184,1.45,,,,
668,521,290.52,0.114924,0.05,12.4493,0.0031,1.48,,,,
669,522,286.54,0.123943,0.05,12.8983,0.0123,1.475,,,,
670,520,290.54,0.124242,0.05,12.7872,0.0031,1.48,,,,
671,522,284.46,0.113196,0.05,12.774,0.0093,1.46,,,,
672,514,288.66,0.124024,0.05,12.4576,0.0062,1.475,,,,
673,507,286.84,0.138192,0.05,12.1186,0.0123,1.475,,,,
674,511,282.72,0.148442,0.05,12.4829,0.0154,1.46,,,,
675,510,289.76,0.129724,0.05,12.2297,0.0062,1.48,,,,
676,520,292.54,0.1192,0.05,13.2155,0.0,1.485,,,,
677,527,289.38,0.144254,0.05,12.4746,0.0031,1.475,,,,
678,536,289.24,0.122891,0.05,14.5946,0.0062,1.48,,,,
679,525,288.44,0.127591,0.05,12.6441,0.0062,1.475,,,,
680,527,286.36,0.115843,0.05,12.6621,0.0062,1.465,,,,
681,537,289.18,0.110249,0.05,13.0,0.0031,1.475,,,,
682,512,292.74,0.118561,0.05,11.7617,0.0031,1.49,,,,
683,517,288.6,0.11713,0.05,13.4576,0.0062,1.475,,,,
684,521,290.52,0.124495,0.05,12.1115,0.0031,1.48,,,,
685,533,290.32,0.135167,0.05,12.7946,0.0062,1.485,,,,
686,520,288.54,0.103886,0.05,13.4237,0.0062,1.475,,,,
687,517,285.62,0.125983,0.05,13.2653,0.0123,1.47,,,,
688,526,288.42,0.157004,0.05,12.661,0.0062,1.475,,,,
689,537,291.22,0.138316,0.05,13.064,0.0031,1.485,,,,
690,531,290.32,0.131763,0.05,13.598,0.0031,1.48,,,,
691,519,288.56,0.119198,0.05,12.9322,0.0062,1.475,,,,
692,537,292.2,0.134534,0.05,12.6599,0.0,1.485,,,,
693,532,287.32,0.118134,0.05,13.9153,0.0093,1.475,,,,
694,520,290.62,0.117037,0.05,12.8523,0.0093,1.49,,,,
695,540,284.06,0.135968,0.05,13.5567,0.0062,1.455,,,,
696,536,288.26,0.121161,0.05,12.5169,0.0093,1.48,,,,
697,509,287.78,0.124095,0.05,12.4407,0.0093,1.475,,,,
698,527,293.42,0.151459,0.05,13.8926,0.0,1.49,,,,
699,529,282.36,0.11683,0.05,13.5445,0.0154,1.46,,,,
700,514,286.66,0.119763,0.05,12.3299,0.0093,1.47,,,,
701,533,296.36,0.113816,0.05,12.2591,0.0,1.505,,,,
702,524,292.5,0.139865,0.05,12.0302,0.0031,1.49,,,,
703,518,286.58,0.115725,0.05,13.1973,0.0093,1.47,,,,
704,519,289.58,0.126309,0.05,13.3953,0.0062,1.48,,,,
705,516,293.68,0.133498,0.05,11.8729,0.0031,1.495,,,,
706,521,286.52,0.123168,0.05,13.1293,0.0093,1.47,,,,
707,534,287.28,0.131399,0.05,13.6271,0.0093,1.475,,,,
708,530,296.42,0.124649,0.05,11.711,0.0,1.505,,,,
709,509,292.8,0.119554,0.05,12.802,0.0031,1.49,,,,
710,517,290.6,0.134842,0.05,12.7027,0.0031,1.48,,,,
711,530,288.3,0.119229,0.05,12.0578,0.0031,1.47,,,,
712,520,283.56,0.111361,0.05,13.8737,0.0154,1.465,,,,
713,520,288.54,0.129898,0.05,12.8475,0.0062,1.475,,,,
714,508,296.86,0.130175,0.05,11.3455,0.0,1.505,,,,
715,522,291.52,0.128024,0.05,13.5354,0.0031,1.485,,,,
716,531,289.34,0.130741,0.05,12.7196,0.0062,1.48,,,,
717,534,286.26,0.116021,0.05,14.4388,0.0093,1.47,,,,
718,534,289.24,0.145484,0.05,13.7288,0.0031,1.475,,,,
719,532,288.26,0.135305,0.05,13.2993,0.0031,1.47,,,,
720,515,285.62,0.141808,0.05,12.7645,0.0093,1.465,,,,
721,517,296.68,0.122148,0.05,12.3422,0.0,1.505,,,,
722,521,289.54,0.131672,0.05,13.0743,0.0062,1.48,,,,
723,525,282.44,0.142564,0.05,14.161,0.0154,1.46,,,,
724,520,293.56,0.121558,0.05,12.6174,0.0,1.49,,,,
725,528,283.4,0.127167,0.05,14.2321,0.0154,1.465,,,,
726,527,286.4,0.137645,0.05,13.9966,0.0093,1.47,,,,
727,522,289.52,0.121723,0.05,12.3142,0.0062,1.48,,,,
728,522,287.48,0.123414,0.05,13.2483,0.0062,1.47,,,,
729,522,289.52,0.139694,0.05,13.0405,0.0062,1.48,,,,
730,525,286.4,0.106441,0.05,12.9181,0.0062,1.465,,,,
731,522,288.5,0.139542,0.05,13.8475,0.0062,1.475,,,,
732,521,290.52,0.125579,0.05,12.6689,0.0031,1.48,,,,
733,520,294.62,0.129765,0.05,12.3833,0.0031,1.5,,,,
734,507,288.8,0.118678,0.05,12.7627,0.0062,1.475,,,,
735,540,289.16,0.121749,0.05,14.1723,0.0062,1.48,,,,
736,520,296.62,0.114435,0.05,12.1595,0.0,1.505,,,,
737,519,292.56,0.138854,0.05,13.1481,0.0,1.485,,,,
738,515,288.64,0.114278,0.05,13.1864,0.0062,1.475,,,,
739,530,292.38,0.131709,0.05,13.3725,0.0031,1.49,,,,
740,516,294.7,0.115312,0.05,11.8833,0.0031,1.5,,,,
741,517,289.62,0.138052,0.05,13.4797,0.0062,1.48,,,,
742,521,287.54,0.117178,0.05,13.1356,0.0093,1.475,,,,
743,521,293.54,0.137255,0.05,13.943,0.0,1.49,,,,
744,520,291.6,0.124471,0.05,12.198,0.0062,1.49,,,,
745,529,286.36,0.1072,0.05,13.2653,0.0093,1.47,,,,
746,537,291.22,0.124897,0.05,12.7104,0.0031,1.485,,,,
747,504,291.88,0.127567,0.05,11.936,0.0031,1.485,,,,
748,531,285.34,0.121939,0.05,13.8265,0.0123,1.47,,,,
749,518,291.6,0.129229,0.05,13.0471,0.0031,1.485,,,,
750,518,291.6,0.125006,0.05,12.6599,0.0031,1.485,,,,
751,535,287.22,0.119142,0.05,14.0986,0.0062,1.47,,,,
752,542,289.12,0.12284,0.05,13.7669,0.0062,1.48,,,,
753,529,288.32,0.140918,0.05,13.4524,0.0031,1.47,,,,
754,535,290.24,0.139622,0.05,13.0068,0.0031,1.48,,,,
755,516,292.66,0.105975,0.05,12.2819,0.0031,1.49,,,,
756,527,289.42,0.114084,0.05,12.6351,0.0062,1.48,,,,
757,519,293.58,0.113683,0.05,11.8456,0.0,1.49,,,,
758,545,288.04,0.131868,0.05,14.1525,0.0062,1.475,,,,
759,516,287.6,0.124699,0.05,12.1259,0.0062,1.47,,,,
760,543,281.02,0.118922,0.05,13.5172,0.0123,1.45,,,,
761,537,296.28,0.135104,0.05,12.691,0.0,1.505,,,,
762,524,285.44,0.145996,0.05,13.4812,0.0093,1.465,,,,
763,526,287.44,0.115851,0.05,12.6949,0.0093,1.475,,,,
764,542,287.08,0.129594,0.05,13.5034,0.0062,1.47,,,,
765,520,289.56,0.12505,0.05,12.6351,0.0062,1.48,,,,
766,537,289.14,0.138114,0.05,12.7551,0.0,1.47,,,,
767,519,293.62,0.119407,0.05,11.5719,0.0031,1.495,,,,
768,524,292.5,0.134309,0.05,12.8188,0.0031,1.49,,,,
769,524,295.52,0.133466,0.05,11.5667,0.0,1.5,,,,
770,524,285.48,0.119895,0.05,13.2483,0.0123,1.47,,,,
771,530,277.28,0.133368,0.05,13.4375,0.0184,1.44,,,,
772,506,293.88,0.145278,0.05,11.505,0.0031,1.495,,,,
773,528,289.36,0.140252,0.05,13.8475,0.0031,1.475,,,,
774,515,289.58,0.148595,0.05,12.8571,0.0,1.47,,,,
775,523,279.5,0.134984,0.05,14.1924,0.0214,1.455,,,,
776,524,293.48,0.113198,0.05,14.3121,0.0,1.49,,,,
777,523,287.46,0.123358,0.05,14.3027,0.0062,1.47,,,,
778,545,289.02,0.130681,0.05,14.4915,0.0031,1.475,,,,
779,516,289.64,0.120828,0.05,13.0574,0.0062,1.48,,,,
780,524,289.44,0.129833,0.05,11.9492,0.0031,1.475,,,,
781,552,282.84,0.128333,0.05,14.433,0.0093,1.455,,,,
782,528,292.38,0.106252,0.05,13.0808,0.0,1.485,,,,
783,532,291.36,0.133078,0.05,12.9027,0.0062,1.49,,,,
784,531,291.34,0.13712,0.05,13.8889,0.0031,1.485,,,,
785,533,293.34,0.127781,0.05,12.4582,0.0031,1.495,,,,
786,521,288.48,0.120815,0.05,13.0442,0.0031,1.47,,,,
787,537,291.18,0.109654,0.05,13.6824,0.0,1.48,,,,
788,537,287.18,0.128568,0.05,13.7585,0.0062,1.47,,,,
